MODEL;MODEL_DESCRIPTION;FORECAST_HORIZON;PAST_HISTORY;BATCH_SIZE;EPOCHS;mse;rmse;nrmse;mae;wape;mpe;mape;mdape;smape;smdape;mase;rmspe;rmsse;mre;rae;mrae;std_ae;std_ape;loss;Execution_time;Device
TCN_147;{'nb_filters': 32, 'kernel_size': 3, 'nb_stacks': 4, 'dilations': [1, 3, 6, 12, 24], 'dropout_rate': 0};24;288;128;25;394311.5;627.94226;0.028269133;457.8853;0.016047709;-0.005838433;0.016339995;0.01195796;1.624227873980999;0.0119354315;1.9690049;0.022554344;2.700286;-3366383400.0;0.11988630934861491;5934229000.0;4190.019880150659;0.1523031042719006;[39.44470747883152, 0.8309853649907005, 0.39196884453161673, 0.21731505653260252, 0.15559068718274163, 0.1218369898254942, 0.1021309781005024, 0.08747468269137572, 0.07768249818923519, 0.07155652911968588, 0.06690316079622398, 0.06386517884891793, 0.06229298187351861, 0.060096397724880395, 0.058849122553757946, 0.05735154405307386, 0.05646264035788812, 0.05547904564665928, 0.054725011324289294, 0.05445755772646651, 0.05349475618710939, 0.052388631773392536, 0.05213441131524201, 0.05148908415544734, 0.05165264356029427];3030.181250333786;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_214;{'nb_filters': 32, 'kernel_size': 4, 'nb_stacks': 3, 'dilations': [1, 3, 6, 12, 24], 'dropout_rate': 0};24;288;128;25;295780.72;543.85724;0.024483737;394.96512;0.013842517;-0.004557771;0.01386301;0.0103553925;1.380003523081541;0.010339456;1.6984345;0.018822221;2.3387024;-3567859500.0;0.1034121678388494;5668556300.0;3636.077827529604;0.12707529902845405;[11.776862758292863, 0.3822364134708421, 0.19000729099826608, 0.13171584284682805, 0.10633386387304376, 0.09017403177489697, 0.07788459259544757, 0.07116981694316381, 0.06584396164752497, 0.06302894893875198, 0.06037044616150189, 0.05851722344275159, 0.05759444871102847, 0.05649302437536059, 0.05558750873094742, 0.05504535519095421, 0.054377152849849696, 0.05379054666838138, 0.05313955169701086, 0.052870796892461436, 0.0525739828983018, 0.05185521840606838, 0.05155179257071274, 0.051283964006053485, 0.050711811108445234];2410.7250423431396;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_215;{'nb_filters': 32, 'kernel_size': 4, 'nb_stacks': 3, 'dilations': [1, 3, 6, 12, 24], 'dropout_rate': 0};24;288;128;25;248664.36;498.66257;0.022449132;367.5552;0.012881869;-0.0047426163;0.013181099;0.009831371;1.3105149380862713;0.009823255;1.580566;0.018099595;2.1443563;-2804948200.0;0.09623553441575367;5264213000.0;3353.751464492075;0.12260893802605854;[6.698441484474371, 0.2525347597741848, 0.1456563077643725, 0.11372846367683835, 0.09612459284165537, 0.08415323974138239, 0.07570042353038071, 0.0697371111561728, 0.06545876390008162, 0.06308311328930041, 0.06072168839406063, 0.05853576760637924, 0.05781300938661711, 0.05654334027445633, 0.05547100918980229, 0.05460941303056465, 0.05382570271986908, 0.053275295426082545, 0.05325934549154883, 0.0521217964715158, 0.052086219395369344, 0.05148900520484629, 0.05127101807182966, 0.050992575720537225, 0.05061560208154795];2357.4423277378082;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_352;{'nb_filters': 32, 'kernel_size': 6, 'nb_stacks': 1, 'dilations': [1, 3, 6, 12, 24, 48], 'dropout_rate': 0};24;288;128;25;223417.25;472.67035;0.021278996;346.90546;0.012158148;-0.0035370511;0.012297831;0.009325139;1.225640345364809;0.009315394;1.4917676;0.01683265;2.0325835;-2996924400.0;0.09082888960030107;5091817000.0;3136.487658032237;0.11188344568919673;[0.18324600200985874, 0.08109971869026936, 0.07132640902528424, 0.06634827843409628, 0.06365472798741745, 0.0612962205766734, 0.06020189655769777, 0.0588531765633592, 0.05802216455547122, 0.05729444271864736, 0.056696082489980426, 0.0559925080132215, 0.055631335679738644, 0.055038289626182006, 0.05460580587016175, 0.054219148744678945, 0.05405770256301186, 0.053587213462738564, 0.05327201823815693, 0.053065535439608125, 0.052751096072346515, 0.052517218579676936, 0.05250361184039755, 0.0520982505466143, 0.05216916294475183];1284.9020807743073;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_367;{'nb_filters': 32, 'kernel_size': 6, 'nb_stacks': 2, 'dilations': [1, 3, 6, 12, 24], 'dropout_rate': 0};24;288;128;25;190500.58;436.4637;0.019649021;316.09256;0.011078236;-0.0011399647;0.01117378;0.008404437;1.1159650050103664;0.008400157;1.3592657;0.015455358;1.8768874;-1680423400.0;0.08276127306110287;4560746500.0;2711.870830978033;0.09664822334891414;[0.4262270286172459, 0.09123682391269453, 0.07580364430743368, 0.06858390051694216, 0.06393615102231888, 0.06036876104403461, 0.05816578732510194, 0.05671423970497691, 0.05573981289778411, 0.05453319686926494, 0.05346030569981255, 0.052921595510315854, 0.05265157799132975, 0.051733426917284664, 0.05129664783946845, 0.05087092973162207, 0.05061323511354052, 0.04985115800509754, 0.04952306838639364, 0.04909135527812882, 0.04874358961974582, 0.04855015324311438, 0.04825290501121659, 0.047983851522919285, 0.047692888512281074];1831.4102747440338;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_368;{'nb_filters': 32, 'kernel_size': 6, 'nb_stacks': 2, 'dilations': [1, 3, 6, 12, 24], 'dropout_rate': 0};24;288;128;25;271290.0;520.85504;0.023448208;362.62985;0.012709248;-0.0015117108;0.012608742;0.009073602;1.2581347487866879;0.009072192;1.5593859;0.017712047;2.239788;-2391997700.0;0.09494594922457293;5190994000.0;3204.6734289584874;0.11072418817251613;[0.717893325417551, 0.10635481540191138, 0.08411208846873913, 0.07412193049151798, 0.06836584364513519, 0.06370318406611797, 0.06141263629880962, 0.05924211915840003, 0.057950792581297796, 0.05679912823086401, 0.055749378698516525, 0.055151075598836675, 0.05417156271064768, 0.053047940507979605, 0.05301781881118663, 0.05227205176973166, 0.0517680043127182, 0.05146242175446961, 0.05096047952311501, 0.05094905923424569, 0.05031654775220804, 0.050199125271406145, 0.049905860680319346, 0.04950058873589058, 0.04959740333704958];1834.7256639003754;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_376;{'nb_filters': 32, 'kernel_size': 6, 'nb_stacks': 3, 'dilations': [1, 2, 4, 8, 16], 'dropout_rate': 0};24;288;128;25;261068.4;510.94855;0.02300223;370.84027;0.012997002;-0.0032030402;0.013066708;0.009674588;1.3019785284996033;0.009667402;1.5946925;0.017816516;2.1971884;-2776384300.0;0.09709564683474053;5107497000.0;3326.8792105187094;0.11715456726358295;[4.432108067632794, 0.21466609608639875, 0.13371267190202196, 0.1062307675715805, 0.08839628421168592, 0.0785432266307172, 0.07037262470121433, 0.0652702291200567, 0.0626060250802779, 0.06008715956966604, 0.05877816302238687, 0.05695937663562074, 0.05572517640640759, 0.05504449071440559, 0.05434201738724714, 0.053679508700560354, 0.05293952212159619, 0.05255059799283145, 0.0521142276092694, 0.05182286816269735, 0.05142943855660303, 0.05086743963698278, 0.05022980162690195, 0.04982325332693597, 0.049789592586057176];2535.348762512207;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_400;{'nb_filters': 32, 'kernel_size': 6, 'nb_stacks': 4, 'dilations': [1, 3, 6, 12], 'dropout_rate': 0};24;288;128;25;216869.61;465.69263;0.020964868;338.67487;0.011869688;-0.001482558;0.011939742;0.008934989;1.192816998809576;0.008928277;1.4563744;0.016364204;2.0025783;-2001515900.0;0.08867391245456968;4468613000.0;2905.9251091662545;0.10343165133681327;[3.4564235536331323, 0.1841989329984401, 0.12487832176455613, 0.09917321402247475, 0.0831831744038949, 0.07317831512891196, 0.06710262063876939, 0.06335914072325843, 0.06031558796781054, 0.058718957897769194, 0.05740467604127574, 0.05562041913822403, 0.054735768554489785, 0.05367855182316163, 0.05256967874372268, 0.05200556243627104, 0.051121262587558114, 0.05118879487816794, 0.050190950365894375, 0.0501656935297837, 0.049656237959721905, 0.049309484739489456, 0.049354710685865215, 0.04885290864224732, 0.04854396519443292];2631.9279181957245;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_471;{'nb_filters': 64, 'kernel_size': 2, 'nb_stacks': 3, 'dilations': [1, 3, 6, 12, 24, 48], 'dropout_rate': 0};24;288;128;25;268351.0;518.02606;0.023320852;369.71338;0.012957508;-0.00045042954;0.012978485;0.009412879;1.2963524088263512;0.009414675;1.5898466;0.018128907;2.2276225;-1422444700.0;0.0968005991603628;5149931000.0;3110.3836363104165;0.11050414259894528;[43.72959145448219, 0.5635848399300724, 0.2775771242549666, 0.21388503661820396, 0.38249493752868113, 0.12682875153379974, 0.1056433884127069, 0.09120744116697208, 0.07919084692133958, 0.07175716500913029, 0.06604296794036589, 0.06255619706440793, 0.060234290310449884, 0.05804636390028899, 0.05656393435560511, 0.055602423050876267, 0.05438251868138138, 0.05374889614043914, 0.05301167690486152, 0.052109273396192375, 0.052011933392822236, 0.050999037437132584, 0.050789565625398055, 0.05000655736947576, 0.05002409393090608];5783.0976395606995;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_539;{'nb_filters': 64, 'kernel_size': 3, 'nb_stacks': 2, 'dilations': [1, 3, 6, 12, 24, 48], 'dropout_rate': 0};24;288;128;25;199240.86;446.36404;0.02009472;327.26474;0.011469792;-0.0024480377;0.011657925;0.008712027;1.1621048673987389;0.008708563;1.4073083;0.016009366;1.919461;-2303666000.0;0.08568643892203118;4406143000.0;2887.079235382961;0.10384131779056409;[1.412070584327674, 0.1340872112671557, 0.1042260950717657, 0.08750399274019338, 0.07742807752112531, 0.06957468682345189, 0.06348883781999468, 0.06086486307936237, 0.058165048472444206, 0.056682653693832706, 0.05527990921765412, 0.05367931126272834, 0.05315759373235199, 0.05217530759938396, 0.051667396211364874, 0.051219913434993734, 0.05066670389033119, 0.04976599599003264, 0.04943430776589126, 0.04927921705384984, 0.0486667044134555, 0.04853665024153707, 0.047721378349934146, 0.04740305078844601, 0.04682284908664201];4361.729866504669;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_547;{'nb_filters': 64, 'kernel_size': 3, 'nb_stacks': 3, 'dilations': [1, 2, 4, 8, 16, 32], 'dropout_rate': 0};24;288;128;25;253073.8;503.0644;0.022647297;366.3916;0.012841088;-0.002626607;0.012850954;0.009692544;1.282401755452156;0.009681458;1.5755622;0.017473424;2.1632843;-2286147300.0;0.09593087146588004;5028114000.0;3232.384677562484;0.11362940742250387;[18.49830580178643, 0.34147341725572733, 0.19437685966062415, 0.15094102868393441, 0.11495531096206557, 0.09686954624292217, 0.08233191396175296, 0.07348265358452137, 0.06692363980237791, 0.06344655475131925, 0.06023949698568962, 0.058290012584504364, 0.05674008173040391, 0.05523310217688591, 0.05412302020329687, 0.053093334718071164, 0.05263825873943609, 0.05176795106948564, 0.051433188702423256, 0.050362219071195126, 0.049928422409837324, 0.04952909456788636, 0.04909903329807711, 0.04850800374203845, 0.04786622273143177];5875.641426563263;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_571;{'nb_filters': 64, 'kernel_size': 3, 'nb_stacks': 4, 'dilations': [1, 3, 6, 12, 24], 'dropout_rate': 0};24;288;128;25;299512.1;547.277;0.024637688;394.11514;0.013812727;-0.002521898;0.013971597;0.010157496;1.392962597310543;0.01015093;1.6947794;0.019451384;2.3534076;-1727070500.0;0.10318961510893027;5231423000.0;3446.162152353201;0.12432627462209403;[103.22882393372922, 0.9516628574311272, 0.4771564362421861, 0.3295829244772022, 0.18313946213377197, 0.14418696710228435, 0.11806149217726987, 0.09945182492261252, 0.08263872091646081, 0.07397781450182764, 0.06729625753584538, 0.06384189778789272, 0.06054634733745664, 0.058145344693295714, 0.05645668440083475, 0.0547956680745416, 0.053908069035196786, 0.0528627211560578, 0.05210981879690314, 0.05111783718860872, 0.050693102328105734, 0.05048947863774357, 0.04997270668856058, 0.04966500704510676, 0.049036259875602936];6371.514117240906;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_572;{'nb_filters': 64, 'kernel_size': 3, 'nb_stacks': 4, 'dilations': [1, 3, 6, 12, 24], 'dropout_rate': 0};24;288;128;25;298500.1;546.3516;0.02459603;389.04294;0.013634959;-0.0022388566;0.013643309;0.009843595;1.360754668712616;0.0098380055;1.6729679;0.019022811;2.3494294;-2382268700.0;0.10186158597568655;5141182500.0;3440.05176438276;0.12090737143645411;[126.64007757964482, 1.2472321328605476, 0.5870644481502224, 0.46614390792141924, 0.19401287669076325, 0.15797897623114446, 0.12597869260483374, 0.10036352110260388, 0.08499668117982674, 0.07609828084014388, 0.06851756456978156, 0.06504362458074922, 0.06135349798083155, 0.059142033346577264, 0.05788795071081562, 0.05656976573149622, 0.054489067070098124, 0.05453321963455629, 0.053402379985146346, 0.05207846984367563, 0.05210433183382512, 0.05091409032304638, 0.05070464619686247, 0.05061955546716141, 0.04947910056237473];6370.38404250145;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_639;{'nb_filters': 64, 'kernel_size': 4, 'nb_stacks': 3, 'dilations': [1, 3, 6, 12, 24], 'dropout_rate': 0};24;288;128;25;271160.25;520.73047;0.0234426;377.08838;0.013215982;-0.0013966527;0.013196145;0.00983672;1.317823864519596;0.009832362;1.6215607;0.01793744;2.239252;-1874614500.0;0.09873157070289963;5152504300.0;3250.6411153738864;0.11307622071520275;[6.672443406277623, 0.20155877808115272, 0.13749983360769286, 0.10977214844283069, 0.09037539293735716, 0.07871633311242034, 0.07129909371580534, 0.06619621302073707, 0.06220530199608555, 0.05956567212158831, 0.05751592309371868, 0.05582358832030712, 0.054499285193780195, 0.05351394011287701, 0.052455849375924575, 0.051584410540169906, 0.05103431103229547, 0.05074009620101813, 0.05018997109101334, 0.0497043899318473, 0.04923301860869492, 0.04864703380359622, 0.0487654866040181, 0.048201345372973575, 0.0477425028319461];5261.12530374527;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_640;{'nb_filters': 64, 'kernel_size': 4, 'nb_stacks': 3, 'dilations': [1, 3, 6, 12, 24], 'dropout_rate': 0};24;288;128;25;239130.23;489.00943;0.02201456;351.92462;0.012334057;-0.0016228554;0.012384667;0.009185899;1.2371164746582508;0.009179468;1.5133512;0.017043363;2.1028454;-1559565300.0;0.0921430420777726;4904259000.0;3040.735931701574;0.10778437782619683;[5.737403094257945, 0.19332481670050805, 0.13326913210761604, 0.10498183288291695, 0.08844788395452254, 0.07747337032833305, 0.06952838948124529, 0.06464366429284478, 0.061082500689990486, 0.05845442234594531, 0.05658626921861501, 0.05523832357224014, 0.054410328861059426, 0.05328801918692073, 0.052562600992501575, 0.051574638234616915, 0.051060969517876274, 0.05056346270173069, 0.050038384598369415, 0.04957699495652596, 0.04918630219939883, 0.0486651255736492, 0.048433635430284144, 0.047970854680706804, 0.047421614645089295];5303.065082550049;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_777;{'nb_filters': 64, 'kernel_size': 6, 'nb_stacks': 1, 'dilations': [1, 3, 6, 12, 24, 48], 'dropout_rate': 0};24;288;128;25;202104.56;449.56042;0.020238617;327.9799;0.011494855;-0.00051120546;0.011577951;0.008686766;1.1577502824366093;0.008684242;1.4103837;0.01581639;1.9332057;-1239009700.0;0.08587368225537916;4283148500.0;2725.372999090579;0.0974947550792146;[0.16706043617512992, 0.07755684284118047, 0.06824668010225264, 0.06293174325337503, 0.06030143077053719, 0.058319546899719917, 0.056861117978824864, 0.055791225316747024, 0.05467269307920314, 0.05425384705748863, 0.0535977486710337, 0.053157644576571475, 0.052526576441169974, 0.052284570763827906, 0.051798577414275994, 0.051139396228375204, 0.051012679539710414, 0.05056202248610781, 0.05044369743457244, 0.050025393063606816, 0.049576448974170385, 0.04953238360520393, 0.049212504899386514, 0.04901829152342262, 0.048857315559293374];2769.0291681289673;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_792;{'nb_filters': 64, 'kernel_size': 6, 'nb_stacks': 2, 'dilations': [1, 3, 6, 12, 24], 'dropout_rate': 0};24;288;128;25;174207.6;417.38184;0.01878998;306.24338;0.010733047;-0.0015493068;0.01086016;0.008220267;1.0840553790330887;0.00821816;1.316912;0.014857;1.7948313;-1702610600.0;0.08018250307688816;4188261000.0;2634.1769158980137;0.09453014070803616;[0.5373566181727484, 0.09536285688216861, 0.07836059826187872, 0.06988038245194145, 0.06465478994748362, 0.06094320794781841, 0.058477491995374185, 0.05650068159220796, 0.05498962993696057, 0.05430998809808477, 0.05293643718151263, 0.052832761163177124, 0.05186701359418949, 0.05079098803333828, 0.050523068745999496, 0.04985000194674135, 0.04963419621379856, 0.04875369609702566, 0.04844279934902799, 0.04813646505743242, 0.04727314993729399, 0.047012380792369086, 0.047066996521931456, 0.046600170949010304, 0.04604160976686149];4138.867345094681;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_793;{'nb_filters': 64, 'kernel_size': 6, 'nb_stacks': 2, 'dilations': [1, 3, 6, 12, 24], 'dropout_rate': 0};24;288;128;25;209629.84;457.85352;0.020611962;334.01874;0.011706502;-0.0034642094;0.011877534;0.008919191;1.1836742982268333;0.008909237;1.436352;0.01639892;1.9688681;-2279001000.0;0.0874548144971402;4576515600.0;3029.080884336122;0.1086978360832992;[0.48110672687266515, 0.09352728130661728, 0.07744772768038506, 0.0690371907582265, 0.06409127190326043, 0.06031331419959964, 0.05841041694385382, 0.05652494525704754, 0.055127829358593075, 0.053980256350287595, 0.05304509745422614, 0.052291561469411066, 0.05173604145477058, 0.05116021720043005, 0.05037479187583397, 0.050035196336519934, 0.049570928343233095, 0.04874184105042958, 0.048614027372331496, 0.04828772133308724, 0.047570999154292304, 0.04745964100986651, 0.04687192540868822, 0.04673598812614052, 0.04637658476671132];4178.335485696793;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_801;{'nb_filters': 64, 'kernel_size': 6, 'nb_stacks': 3, 'dilations': [1, 2, 4, 8, 16], 'dropout_rate': 0};24;288;128;25;185342.22;430.51392;0.01938117;308.18805;0.010801203;-0.0013572293;0.010882577;0.008060911;1.086966134607792;0.00805912;1.3252746;0.015152169;1.851302;-1517718700.0;0.08069166652023535;4138884400.0;2681.8299178507573;0.09519228464924391;[4.628247946854238, 0.17491686537086865, 0.1249540892407133, 0.09782194076735473, 0.08765006105320534, 0.07410750361545365, 0.06788167400672511, 0.06428629572055611, 0.06055913929090689, 0.05809519464576884, 0.056502329318517036, 0.054655614170107815, 0.0534805194613449, 0.052662471382840206, 0.051818092748338214, 0.05104315400870281, 0.050341287324270366, 0.04924921600847224, 0.049316641184608385, 0.04900299066482468, 0.04818264815776296, 0.047664260585147965, 0.04715226286800257, 0.04719410706764081, 0.04656865804243756];5671.503813028336;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_825;{'nb_filters': 64, 'kernel_size': 6, 'nb_stacks': 4, 'dilations': [1, 3, 6, 12], 'dropout_rate': 0};24;288;128;25;210109.9;458.37747;0.02063555;336.96774;0.011809857;-0.003738676;0.011869898;0.00896506;1.1819997802376747;0.008957569;1.4490334;0.016089667;1.9711206;-2672121000.0;0.08822693656338866;4730702300.0;3060.679792120316;0.10828132532931699;[11.432173367379342, 0.2664176124802047, 0.1656772454635409, 0.12367838515801058, 0.10037124461563343, 0.08626404772128499, 0.0765164697658278, 0.06937449149378665, 0.06490451252413296, 0.061177450982590066, 0.058473735661451004, 0.056230583146551646, 0.05502437872271482, 0.05386047947274639, 0.052897845783357905, 0.05198274159628526, 0.05108507702802908, 0.05050258530408002, 0.049814489249597506, 0.04955844436516312, 0.04904509014689528, 0.04821509254226692, 0.04808234908064461, 0.047651813241594794, 0.04706444518520054];5831.918968200684;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_896;{'nb_filters': 128, 'kernel_size': 2, 'nb_stacks': 3, 'dilations': [1, 3, 6, 12, 24, 48], 'dropout_rate': 0};24;288;128;25;265078.25;514.8575;0.023178205;370.76346;0.01299431;-0.0034480595;0.013158051;0.009610684;1.3102288357913494;0.009602934;1.5943621;0.018427806;2.2139974;-2708189200.0;0.09707553540782587;4941462000.0;3341.3753199918756;0.12034625149694568;[41.69066122826518, 0.49002192861141763, 0.6911360801991302, 0.19731286190796932, 0.15683508799657522, 0.1176374350410994, 0.09845703550486783, 0.0853809475594718, 0.07522326979501211, 0.06919799083829196, 0.06520878591800676, 0.06182807383188296, 0.05913010717210212, 0.057305016195789524, 0.05571709523284194, 0.05456460871197179, 0.05366568933650458, 0.05285239534767337, 0.0520402669805376, 0.05133063059529799, 0.0510401692225089, 0.050495239009432855, 0.050063705373817415, 0.049550305009772956, 0.04931777599492355];11857.885836601257;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_964;{'nb_filters': 128, 'kernel_size': 3, 'nb_stacks': 2, 'dilations': [1, 3, 6, 12, 24, 48], 'dropout_rate': 0};24;288;128;25;208663.44;456.79694;0.020564396;331.35464;0.011613132;-0.0022010878;0.011670733;0.008657844;1.1639618314802647;0.008652998;1.4248959;0.016030522;1.9643248;-2104770400.0;0.08675728660563409;4680670700.0;2921.4245605291835;0.10329385053532204;[1.8511888741754938, 0.13417894941711753, 0.1033953346003917, 0.08773406195474384, 0.07620724290747691, 0.06891326313155866, 0.06402695452360019, 0.06070444470269682, 0.0580874043175262, 0.05639256953675057, 0.05552546893605658, 0.05390445898616428, 0.052942071640457194, 0.0517941155166636, 0.05137243333655118, 0.05046908497319972, 0.05011556550515033, 0.04946176153237041, 0.04881847635590424, 0.04827015205060648, 0.0484701672096729, 0.04745676109748445, 0.0467871237785701, 0.04715963137315687, 0.046252867328229356];8885.624375581741;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_972;{'nb_filters': 128, 'kernel_size': 3, 'nb_stacks': 3, 'dilations': [1, 2, 4, 8, 16, 32], 'dropout_rate': 0};24;288;128;25;456515680.0;21366.229;0.9618795;16015.504;0.5613024;-0.019651169;0.5746429;0.44030547;59.394967555999756;0.42672822;68.870094;0.77178776;91.87936;-19132070000.0;4.193276532623434;236730860000.0;131701.78947676235;4.77109094550468;[45.029904183202575, 1.0867795763832382, 0.2579385654768645, 0.19629404091897407, 0.13316486560504015, 0.11451259928757002, 0.09274318273439042, 4.105755352165962, 1.7515283460541715, 0.3157907917109637, 0.12023747791015796, 0.09790870452657817, 0.08494962720347149, 0.07673467486690001, 0.07198822363437948, 0.06771646869369745, 0.06404700191977719, 0.062292901044896355, 0.060604249812720216, 91.02736569287232, 0.21267752961001352, 0.1509517350734573, 19.685908659351913, 815.8166353890651, 7.245756129031788];12873.768490552902;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_996;{'nb_filters': 128, 'kernel_size': 3, 'nb_stacks': 4, 'dilations': [1, 3, 6, 12, 24], 'dropout_rate': 0};24;288;128;25;12913626.0;3593.5535;0.16177705;1364.0851;0.04780769;0.004684227;0.049226075;0.03647186;4.844596236944199;0.036471233;5.8658576;0.18084083;15.453052;-1359978600.0;0.3571530419642883;19053249000.0;18546.155069700508;0.9121314372205559;[142.0556178962428, 1.3021313357233546, 0.6954737899583772, 4.218067877778477, 0.18739312109004144, 0.14801339742314693, 0.1216868318531761, 0.10086742731065212, 5.082325653729847, 0.13097063285886307, 0.1086391210454182, 0.09516478258122782, 0.08512477077293067, 0.07612483487104123, 0.07068943266629883, 0.067695968026865, 52.54397201971017, 0.22049586665242282, 0.1452601851000517, 0.12730753959259541, 0.1577181074941523, 0.1296578184698367, 0.09145849399510175, 77.82942859510565, 0.4315129694578111];14171.296817064285;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_997;{'nb_filters': 128, 'kernel_size': 3, 'nb_stacks': 4, 'dilations': [1, 3, 6, 12, 24], 'dropout_rate': 0};24;288;128;25;36465708.0;6038.684;0.2718536;4466.094;0.15652518;-0.012940646;0.16367565;0.12085001;16.437582671642303;0.120829076;19.20516;0.23256104;25.967632;-7303454000.0;1.1693398619738355;72480130000.0;37443.58607422922;1.4292254555195911;[97.9178550183565, 1.1229919603926612, 0.41581518879222645, 0.3098708700706756, 0.17807223656555338, 57.76089697517961, 0.4377347532712289, 0.3617188392794592, 1.3856533052677442, 0.17450346236137687, 0.1272079872659205, 0.10830741992714969, 0.09462363329882613, 22.904651442311454, 0.19183363568090117, 0.14026112616572317, 0.12505748136131278, 57.739897774914525, 1.4039496360802295, 0.47651206372835553, 0.29562516839721, 2481.451152517363, 8.469575464899396, 25.47574333960037, 3.018475679139731];14061.966915845871;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_1064;{'nb_filters': 128, 'kernel_size': 4, 'nb_stacks': 3, 'dilations': [1, 3, 6, 12, 24], 'dropout_rate': 0};24;288;128;25;1160689.0;1077.3528;0.048501004;758.15485;0.026571387;-0.009355258;0.026805973;0.01818245;2.652346156537533;0.018139672;3.260228;0.037843313;4.6328483;-5082375700.0;0.19850470282495306;10745787000.0;7045.300747426192;0.2522985822828053;[6.552027591517043, 0.2003075876055286, 0.1484178390302918, 0.10356542173528842, 0.09360972393868912, 0.07697029610521522, 1.9539035324481475, 0.10151544608372003, 0.09000098618894017, 0.08001733753620645, 0.07373039117211594, 0.06776102035301321, 0.06448808346573248, 0.060666026508628394, 0.05935593001673534, 0.13927648078203395, 0.30483622733476445, 0.10684806884412577, 0.09298635682732342, 0.08515562035070866, 10.549354956863443, 0.1427074631716855, 0.12347057046255432, 0.11166239441653582, 0.09775343244518386];11491.449699640274;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_1065;{'nb_filters': 128, 'kernel_size': 4, 'nb_stacks': 3, 'dilations': [1, 3, 6, 12, 24], 'dropout_rate': 0};24;288;128;25;428182.34;654.35645;0.029458266;465.20117;0.016304111;-0.00363887;0.016424289;0.01177618;1.6360653564333916;0.011765461;2.0004647;0.022958383;2.8138733;-3197830700.0;0.12180179120284546;6308776400.0;4193.102809876019;0.14830171159635083;[9.484225745829397, 0.23887092325981363, 0.15176369696949793, 0.1177138182717996, 0.0946276547863763, 0.08158594332876343, 0.07180155782035912, 0.06615017620969037, 0.06158814507241705, 0.7771863141766344, 0.09598722463683493, 0.081941561049073, 0.07259449798954218, 0.06750550289787445, 1.4141334988236562, 0.11550515036468828, 0.6957825952521518, 0.10987579771020263, 0.08821065620108084, 0.0779692403382189, 0.07353884118655665, 0.06920002328118947, 0.06641228503329262, 0.0641676846772996, 0.06284760559246443];11495.163368463516;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_1202;{'nb_filters': 128, 'kernel_size': 6, 'nb_stacks': 1, 'dilations': [1, 3, 6, 12, 24, 48], 'dropout_rate': 0};24;288;128;25;234854.81;484.61823;0.021816874;352.89224;0.01236797;-0.0027229183;0.01254282;0.009346806;1.2517747469246387;0.00933685;1.5175121;0.017246863;2.0839622;-2154418000.0;0.09239638542517799;4627300400.0;3118.5532631882957;0.11204550366014364;[0.18841654139739644, 0.07917333423356815, 0.06867741958178501, 0.06304422528215337, 0.06003329066725252, 0.05843718823303077, 0.056807921701930914, 0.05567536722296582, 0.054972690530208736, 0.05420307905060143, 0.05332944627526017, 0.05260636463423558, 0.052366471532668026, 0.05188126372123986, 0.05146147502000276, 0.05068652555764523, 0.05028792639313271, 0.04991497831866445, 0.04955108579878813, 0.049184579092255175, 0.04888572772381146, 0.048708170784473044, 0.04837856753490719, 0.04771677473391204, 0.047693097087388045];5593.756420850754;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
