MODEL;MODEL_DESCRIPTION;FORECAST_HORIZON;PAST_HISTORY;BATCH_SIZE;EPOCHS;mse;rmse;nrmse;mae;wape;mpe;mape;mdape;smape;smdape;mase;rmspe;rmsse;mre;rae;mrae;std_ae;std_ape;val_mse;val_rmse;val_nrmse;val_mae;val_wape;val_mpe;val_mape;val_mdape;val_smape;val_smdape;val_mase;val_rmspe;val_rmsse;val_mre;val_rae;val_mrae;val_std_ae;val_std_ape;loss;val_loss;Execution_time;Device
TCN_542;{'nb_filters': 64, 'kernel_size': 3, 'nb_stacks': 2, 'dilations': [1, 5, 7, 14, 28], 'dropout_rate': 0};48;168;64;25;577.29535;24.026972;0.1433787;16.449648;0.4702809;-73913220;75038640;0.46180737;62.6486599445343;0.5035914;1.001316;3802873300;1.4625596;3.1839747;0.660656830492755;26.138803;168.30097886731;26368927066.5249;246.1491;15.689139;0.09047738;10.827532;0.38170525;-254334260;255320110;0.38110077;51.8809676170349;0.39864582;0.83435696;5857257500;1.2089868;5.1375446;0.540416456771572;20.513924;122.825594891958;40707412541.2578;[5.290314280102194, 0.6785906502720324, 0.5861948086881245, 0.5483379974101261, 0.523013830325348, 0.502775564210575, 0.48460356134688753, 0.4690179492054053, 0.45579433377976974, 0.4442993303491033, 0.43337594178034644, 0.4249758341638163, 0.41637798280261007, 0.40811301316754417, 0.40178457235981074, 0.3958890216229802, 0.3917504732263383, 0.3850344559188726, 0.3764433344415838, 0.3710886284586117, 0.3663939396259501, 0.3607195204362993, 0.3527688199766112, 0.34759549320937605, 0.34181236564340806];[0.9529117267822551, 0.7564725246384879, 0.6960099690428404, 0.6652387514292637, 0.6401202773379389, 0.6173898505273266, 0.5973963308557172, 0.5797139629025325, 0.5645429427935699, 0.5474749421961954, 0.537128298639137, 0.5261481989209897, 0.5169562315829447, 0.5096531463003604, 0.49843698238658013, 0.48644636362512533, 0.4875611807698401, 0.472978200589385, 0.469712609442595, 0.46554168835978643, 0.4501856601683893, 0.4494352479961431, 0.44572422465431355, 0.44051647214131934, 0.4326220466711811];52.357589006424;[PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')]
TCN_575;{'nb_filters': 64, 'kernel_size': 3, 'nb_stacks': 4, 'dilations': [1, 5, 7, 14], 'dropout_rate': 0};48;168;64;25;1348.3185;36.719456;0.2191199;24.366247;0.69660944;-65777920;84499060;0.65653265;88.3610308170319;0.7935938;1.4832118;4496376300;2.235171;5.167885;0.978606195731068;32.225227;234.153173561882;31173699627.8815;782.58264;27.974678;0.1613266;17.25516;0.6082998;-344598850;354681820;0.5478368;71.6355264186859;0.6030301;1.3296624;8210417700;2.1556962;6.340592;0.861227883257263;33.362568;191.447414910874;57056181387.1959;[174.56249658744102, 5.835685167211526, 3.008485888423852, 2.067359936110965, 1.6209789159300751, 1.355836369825617, 1.1742644368970352, 1.0494970152038288, 0.958854028558001, 0.88599546645078, 0.8278085580282133, 0.7814681941404219, 0.743881771716128, 0.7122865096699925, 0.6861591916904293, 0.6641985959383288, 0.6455554607619386, 0.6297105580252388, 0.6149614114222173, 0.6028934419506149, 0.5923220383966489, 0.5836452224650568, 0.5746737503050634, 0.5660778152086148, 0.5579620165875439];[11.353899590322904, 4.944124698638916, 3.123490128561715, 2.3209354053033846, 1.9115620962927276, 1.6337893254289002, 1.4298034895246274, 1.297488288344624, 1.1800293978129592, 1.0978938731077676, 1.0271891283097667, 0.9692683364743384, 0.9261976814715662, 0.8867277113076683, 0.8540772606279249, 0.8278613781260553, 0.8018933456634807, 0.7805331026282266, 0.7625940531213707, 0.7506706714630127, 0.7420528770607209, 0.7321985943295132, 0.7105161296987088, 0.7010888006085547, 0.6894526526192638];76.9616982936859;[PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')]
TCN_643;{'nb_filters': 64, 'kernel_size': 4, 'nb_stacks': 3, 'dilations': [1, 5, 7, 14], 'dropout_rate': 0};48;168;64;25;845.66583;29.080334;0.17353417;19.523336;0.5581549;-60672650;64147476;0.53194845;72.0857739448547;0.61836374;1.1884161;3336464100;1.7701656;4.652801;0.784103476823974;28.444382;189.601511860664;23133862350.148;372.44815;19.298916;0.11129452;12.671306;0.4467042;-241798290;245511460;0.43008593;57.2882652282715;0.46933126;0.976436;5575938000;1.4871521;7.2669425;0.632441645097786;24.32524;138.544674241067;38753645133.7274;[20.589272847304777, 0.97131369420019, 0.7309249899272222, 0.6498608830679994, 0.6108348775387372, 0.5866846485048076, 0.5679024526733111, 0.552247993376005, 0.5387348495467672, 0.5266284207573206, 0.5154023039888578, 0.5038500645837458, 0.49340604598446364, 0.48305605950428543, 0.4724514629029273, 0.4629841034066972, 0.4539117093852889, 0.4462437749751465, 0.43833540009665967, 0.4321604814770927, 0.4261572943699795, 0.42019518356862423, 0.4151381720011029, 0.40981294367422905, 0.40536603335076143];[1.5684600322046012, 0.9791124139990762, 0.8351799840124968, 0.773829812201384, 0.7376985856305773, 0.7131047337968773, 0.6956475783731336, 0.6788484459725496, 0.6619250607267718, 0.648778102665304, 0.6357793328918029, 0.6223781309395193, 0.6107878484458567, 0.5989251303895612, 0.5845371267505896, 0.5768558405270087, 0.5666782744576998, 0.5546174361326984, 0.5460081089322812, 0.5377977897073621, 0.5337092366731055, 0.5281916620018327, 0.5203181184897913, 0.5129243895829281, 0.5062079148314823];63.3074676990509;[PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')]
TCN_780;{'nb_filters': 64, 'kernel_size': 6, 'nb_stacks': 1, 'dilations': [1, 5, 7, 14, 28], 'dropout_rate': 0};48;168;64;25;595.0345;24.39333;0.1455649;16.367346;0.46792793;-101161820;101161820;0.4433071;59.9754869937897;0.49708402;0.99630606;4656682500;1.4848602;7.458593;0.657351392594559;28.344658;162.010937741144;32293378674.139;193.85301;13.923111;0.0802929;9.606611;0.33866388;-236986940;237687380;0.33971572;47.091943025589;0.36086696;0.74027425;5429681000;1.0728987;5.2945995;0.479478701390735;19.260664;101.825370626806;37736773603.6702;[0.8817374172704942, 0.5064032680856325, 0.45000917986649647, 0.40681316086625324, 0.37890107959544, 0.3591158081140058, 0.34395587521531695, 0.3332771042842326, 0.3233305569672332, 0.31646813710249777, 0.31090853723957346, 0.306357490230084, 0.301247275935747, 0.29663909229288676, 0.2926237288296433, 0.28935292464965084, 0.28759436240887054, 0.283709384878336, 0.2806910237799825, 0.27821338562858683, 0.27572542414929196, 0.27259778829008446, 0.2692821153798289, 0.2676521348728589, 0.26491147427171363];[0.658688033295569, 0.6007298314682791, 0.5354436268316252, 0.4914126173358097, 0.4669621077096351, 0.4423555851539719, 0.42644298828650856, 0.4254542750732921, 0.40735904357143654, 0.40981039432721716, 0.4025829239426372, 0.38852432063806835, 0.3925452962099949, 0.39001250517702546, 0.3903308051211812, 0.3819573741649913, 0.3781004743041279, 0.39204040141863244, 0.38185590895536903, 0.3892621851970102, 0.39503079569228344, 0.37493925952465734, 0.38698697842170143, 0.39312899836869997, 0.3838450176136516];38.6049537658691;[PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')]
TCN_796;{'nb_filters': 64, 'kernel_size': 6, 'nb_stacks': 2, 'dilations': [1, 5, 7, 14], 'dropout_rate': 0};48;168;64;25;657.9369;25.65028;0.15306564;17.099478;0.48885894;-96109730;96109730;0.46458596;62.6741349697113;0.52619886;1.0408721;4522529000;1.561373;6.889404;0.686755534843007;28.813986;168.274034473686;31362090648.8836;206.94606;14.38562;0.082960136;9.929616;0.35005084;-218734240;220802480;0.3480503;48.7048000097275;0.37336624;0.7651646;5273335000;1.1085391;5.092926;0.495600283709051;18.7581;103.062273211997;36640837306.899;[2.1554324089146895, 0.5601649405818665, 0.5119850493713037, 0.47508240658767936, 0.4458773604410978, 0.4228232285299627, 0.4063381362438764, 0.39254377980675936, 0.3765036118676441, 0.3623322078210024, 0.3513344489783926, 0.3413566824825408, 0.3321383335003443, 0.326208588266822, 0.3201480333038438, 0.31417502706828754, 0.31097616425532193, 0.30597327809311337, 0.30220620532479525, 0.29935909332038374, 0.29592483593381336, 0.2924753982130574, 0.2893214729143958, 0.28742564258081194, 0.2841267799881799];[0.7140635140588351, 0.6587283499887057, 0.6174014132713603, 0.577302172083721, 0.5452691767817346, 0.5186953416494565, 0.4975719451904297, 0.48193808665899474, 0.46299892608250415, 0.4477272340070421, 0.43332492970974645, 0.4419031321445358, 0.41886332714669056, 0.4064790475591321, 0.42229982430689805, 0.40287882340288605, 0.4043562807769419, 0.40321718086706143, 0.3918091111651091, 0.40540223199630454, 0.39313505938119975, 0.3820003025999693, 0.3791012463168563, 0.38777173428891976, 0.39678520994765737];50.9661731719971;[PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')]
TCN_829;{'nb_filters': 64, 'kernel_size': 6, 'nb_stacks': 4, 'dilations': [1, 5, 7], 'dropout_rate': 0};48;168;64;25;825.5321;28.732075;0.17145596;19.273146;0.55100214;-80596790;81985750;0.52492964;71.6052293777466;0.61302316;1.1731867;4117389800;1.7489666;9.284407;0.77405521863827;28.41658;185.573643325059;28550047728.9574;342.3583;18.502928;0.10670415;12.181916;0.42945164;-243971600;246751200;0.41279775;56.5246760845184;0.45156604;0.9387243;5702933500;1.425814;6.712634;0.608015573504551;23.998465;130.010192810955;39632662932.0264;[11.264874440480739, 0.7700231424911284, 0.6490365325070663, 0.5983083396974526, 0.5696986529655816, 0.5498255390862553, 0.5334843944042956, 0.5186168905983825, 0.5049978123958035, 0.4915235074866646, 0.4787977292905567, 0.467160474074603, 0.4559110251416587, 0.4470656342865862, 0.43835326829141946, 0.4300325849873438, 0.4228378286490873, 0.4158316545267408, 0.409753734287581, 0.4025484285941534, 0.39673790290021504, 0.38992617166084453, 0.385073261982701, 0.3777894492494765, 0.3733465003883038];[1.0936167262424932, 0.8415773522073977, 0.7600817697070469, 0.7197312177898728, 0.6946265485799201, 0.6749667514150388, 0.6598373155727565, 0.6415086383017424, 0.6265828314228593, 0.6104929302340356, 0.5990245907663185, 0.5850851778115067, 0.5688259428906663, 0.5606520106302244, 0.5494373869673114, 0.5397022834448056, 0.5309764116166908, 0.5217642037667961, 0.5152774408598927, 0.5071311924502114, 0.5002570595139655, 0.4877329003588061, 0.4962686411688261, 0.4801537826239506, 0.4867607229780928];67.3789484500885;[PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')]
TCN_899;{'nb_filters': 128, 'kernel_size': 2, 'nb_stacks': 3, 'dilations': [1, 5, 7, 14, 28], 'dropout_rate': 0};48;168;64;25;922.6218;30.374691;0.18125811;21.243343;0.60732836;-31682160;75559630;0.59108174;81.4645111560822;0.6819854;1.2931157;4051446800;1.8489549;0.25625014;0.853183007271701;35.380676;209.065260803263;28085272380.6957;472.4809;21.736626;0.1253525;14.636643;0.51598865;-263632820;281999500;0.49887592;67.7122890949249;0.53549397;1.1278827;6700666400;1.6749991;7.107626;0.730534262807768;28.403025;161.204824075349;46555060797.566;[109.23262179613955, 2.8366399642575897, 1.556831970231693, 1.1271705443502456, 0.9245010068194746, 0.7982015300134045, 0.7225817736804274, 0.6685595578383501, 0.6323149466823492, 0.6029481696155804, 0.5803490241789846, 0.560260312576878, 0.5475500594600772, 0.532775019588403, 0.5222737674016694, 0.5107197948984881, 0.4991097459383089, 0.49591472488690885, 0.48365590618692944, 0.47766634762216936, 0.47188291406462973, 0.46376524354880777, 0.458167216943487, 0.4504972274016997, 0.44218633179108585];[5.518517797238359, 2.488235177280747, 1.6552461140623718, 1.3166084490089773, 1.0966381179952176, 0.9806605187531944, 0.8913662578457984, 0.8474519169219187, 0.7829760469008828, 0.7557979365375554, 0.7290124024186179, 0.7112432751700143, 0.6901381583971398, 0.6665420805182413, 0.6806927022532882, 0.6402536040154573, 0.6570661792131228, 0.6404044121225304, 0.6177844399603728, 0.6093143971166878, 0.6109139727097805, 0.5853198922683145, 0.5915623605251312, 0.5739145638229691, 0.5848032520196148];125.163903236389;[PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')]
TCN_951;{'nb_filters': 128, 'kernel_size': 3, 'nb_stacks': 1, 'dilations': [1, 5, 7, 14, 28, 56], 'dropout_rate': 0};48;168;64;25;557.50964;23.611643;0.14090027;15.946294;0.45589042;-92536360;92968780;0.42360562;56.8328380584717;0.46965683;0.97067595;4319965700;1.4372778;9.105624;0.640440970775424;32.031105;161.926988402424;29957840888.7958;178.93523;13.376667;0.07714163;9.328078;0.3288447;-231537170;232355980;0.32659346;45.2180415391922;0.34264725;0.71881086;5167964000;1.0307903;5.313732;0.465576759703557;21.423725;101.81269048435;35923393389.3312;[0.9419891783008868, 0.4457534647100244, 0.40536740418738554, 0.37707462783977475, 0.35550325059357185, 0.3438192886093059, 0.32772888739903766, 0.32120190071132915, 0.31483046396320646, 0.3077122083962736, 0.30237391348862397, 0.29880722167213897, 0.2939519168561142, 0.29226630174931145, 0.2874341509507879, 0.28506172033305444, 0.28081096728081134, 0.2787943243699585, 0.2765254644398414, 0.27390729921164586, 0.2724928028170717, 0.27005750860566946, 0.26812629722874914, 0.2664421100358098, 0.265755596620034];[0.594768611348678, 0.5315330761058308, 0.4989988400000278, 0.4596363840816177, 0.4388343240613135, 0.43860821411988443, 0.40855753059699157, 0.4088670834202633, 0.3991281713280722, 0.41149678018605595, 0.38340123011687094, 0.3841726891348295, 0.37840318986188587, 0.37417093727076167, 0.3832861675280277, 0.3751819328727009, 0.3809818753572268, 0.3713415994822422, 0.3713201125648534, 0.3736422220680201, 0.3668759050213288, 0.3579374501638323, 0.35505874023259243, 0.36357102160141846, 0.3726973386011391];67.1293272972107;[PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')]
TCN_967;{'nb_filters': 128, 'kernel_size': 3, 'nb_stacks': 2, 'dilations': [1, 5, 7, 14, 28], 'dropout_rate': 0};48;168;64;25;520.6094;22.816866;0.13615751;15.742579;0.45006642;-68630840;71095050;0.4418472;60.8490943908691;0.48750594;0.95827556;3556144000;1.3888985;7.4635706;0.632259309726068;28.627449;159.130927018294;24658302760.059;192.07399;13.8590765;0.07992362;9.773995;0.3445647;-243234400;244902910;0.3600225;50.7029712200165;0.37601143;0.7531727;5707247000;1.0679642;4.6542673;0.487833047103509;19.735739;106.547510837784;39661173094.5341;[5.633343250436973, 0.5883590772800648, 0.5150474628655172, 0.47839878044925954, 0.4517174907230517, 0.42853690657514565, 0.41511018698852953, 0.40395045610423364, 0.39074132881962087, 0.380015527120889, 0.3684606009082884, 0.3610157499745822, 0.3512222657355319, 0.3430156786394063, 0.33888860957782596, 0.3303077877691132, 0.32362197509783597, 0.3217157780141235, 0.31582411074104805, 0.31212640444016426, 0.3083749713268662, 0.3037557294076688, 0.30171440992815896, 0.2998740319228425, 0.29656899498404826];[0.8121270230997388, 0.6729214575803169, 0.614849608635234, 0.5858730100025641, 0.5555845554743972, 0.5337522489445232, 0.512058252486113, 0.5037725737718778, 0.4861585681683549, 0.46719071965351283, 0.47669195488234545, 0.46515447959721645, 0.43925660625796453, 0.44106525795482027, 0.43247093914825224, 0.431583590039583, 0.4281033093684188, 0.41362210439744396, 0.4061882183930584, 0.4016177281041012, 0.3964432071302539, 0.4005936665512691, 0.4208425216585676, 0.388430558353941, 0.3906758639299981];98.5483317375183;[PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')]
TCN_1000;{'nb_filters': 128, 'kernel_size': 3, 'nb_stacks': 4, 'dilations': [1, 5, 7, 14], 'dropout_rate': 0};48;168;64;25;921.9002;30.36281;0.18118723;20.661934;0.5907064;-62550028;70116600;0.56804544;76.7583250999451;0.6623451;1.2577244;3795119600;1.8482319;5.0374274;0.82983224515444;33.25542;200.757480675596;26312453619.2136;451.29056;21.2436;0.122509286;13.9845;0.4929985;-282786000;289232740;0.4699466;63.4821832180023;0.5117178;1.0776292;6726095400;1.6370071;5.4466724;0.697984946100159;28.25211;152.357660810055;46740625957.0319;[129.93673872357965, 3.141934597590506, 1.5918027513580413, 1.0931195878589393, 0.8696520193726772, 0.7486668684036066, 0.6781912656639153, 0.6337560029838616, 0.5985571812263507, 0.5723549935646417, 0.5516367295605555, 0.5363336783275447, 0.5234497049812433, 0.5099316440847372, 0.5017493770877941, 0.4923513285964903, 0.48271930252845774, 0.47565219441628426, 0.46623630405736055, 0.4611720434347227, 0.4550461370335591, 0.4520584976013193, 0.4467793703781281, 0.44164832622620187, 0.4373304921830922];[6.185745569033044, 2.6496019965020294, 1.6124644725122184, 1.2443753035269052, 1.0363300086181855, 0.9092963176352955, 0.8495124216391662, 0.7837903265641114, 0.7471144979245194, 0.7172479005617516, 0.6925933054674451, 0.6715274124502022, 0.6452792609963461, 0.6445359364848271, 0.6327549859742138, 0.626369772670425, 0.6080880555037026, 0.6011271404328747, 0.593455470053949, 0.583768016545572, 0.5863706165942076, 0.5820167805546912, 0.5652539370772994, 0.566805421749008, 0.5586729158307905];140.111906290054;[PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')]
TCN_1068;{'nb_filters': 128, 'kernel_size': 4, 'nb_stacks': 3, 'dilations': [1, 5, 7, 14], 'dropout_rate': 0};48;168;64;25;611.9416;24.737453;0.14761843;17.367533;0.4965224;-93340536;93340536;0.47883582;65.7326996326447;0.53449535;1.057189;4824938000;1.5058076;6.563183;0.697521270733084;32.101437;174.550132826975;33455309894.724;254.48152;15.9524765;0.09199601;11.295765;0.398212;-259150020;265312590;0.39566255;54.3468415737152;0.41747403;0.87043846;6201369000;1.2292793;5.7138915;0.563786585782347;24.763308;124.517665658463;43092965766.1183;[19.70026744015787, 0.8425792313857691, 0.6286802165499845, 0.5578262860699171, 0.5180132662870859, 0.4894258290072914, 0.46798329099187863, 0.45101296663003476, 0.4386076824684727, 0.4277592237832549, 0.41894882654132776, 0.4108993074076757, 0.4047000880657012, 0.3973188794824625, 0.39158079719655786, 0.3867234484466984, 0.3812868531236098, 0.37799181568889373, 0.3738689857882802, 0.36679588003770763, 0.3633416770344207, 0.36057166697279724, 0.35191474460039035, 0.35137222214076486, 0.344460303602286];[1.3751149066140718, 0.8608687670431404, 0.7433508122078726, 0.6783819248743146, 0.6476937671688116, 0.6060890900754483, 0.5812518699703929, 0.5596737686161682, 0.541673820152461, 0.5471077369195279, 0.5217228456635341, 0.5255182858939483, 0.5147512822507698, 0.5158536988441075, 0.5023838743985256, 0.49595860565934224, 0.4747465300225766, 0.4978384208456378, 0.4963805717285548, 0.47032497419375124, 0.47233302654507003, 0.4580785373103953, 0.4514371153907241, 0.4554633147248598, 0.45144246198306576];126.808927536011;[PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')]
TCN_1205;{'nb_filters': 128, 'kernel_size': 6, 'nb_stacks': 1, 'dilations': [1, 5, 7, 14, 28], 'dropout_rate': 0};48;168;64;25;623.9518;24.979027;0.14906;16.665852;0.47646195;-86440630;86440630;0.4566646;61.545467376709;0.51952827;1.0144765;4042062600;1.5205126;7.237193;0.669340122130299;27.493626;163.561774394858;28030473848.2589;176.65555;13.291183;0.07664865;9.276321;0.3270201;-228220160;228305650;0.33468413;46.1149513721466;0.34939057;0.71482253;5157572000;1.0242031;4.9245443;0.462993487255048;19.520546;103.435840039586;35848070820.6032;[0.817331027577426, 0.40984631644822966, 0.36513967227598804, 0.3413690780020715, 0.3267515093193459, 0.3133230950020789, 0.30557128790550997, 0.3006313231513694, 0.2938372593535411, 0.28804199364216226, 0.2838871980654196, 0.28060228594340764, 0.2768109636677449, 0.2741082863546513, 0.2721461473982803, 0.2694996137992513, 0.26630358364612955, 0.26360886348290774, 0.2597932298135701, 0.25915515503557607, 0.2551251819754377, 0.25269521809719475, 0.2500474977058011, 0.24697901201472827, 0.24371714424890398];[0.5623441263337001, 0.46938617875642863, 0.46721353542024846, 0.43077541400339003, 0.4382258430819645, 0.3965137002067031, 0.3960170080171567, 0.38271160604797794, 0.3809684904936318, 0.3740652727189465, 0.3867305508840864, 0.37468830920825497, 0.3670899790024089, 0.3682972137059007, 0.3717505750812103, 0.3742352495683688, 0.3935614882785583, 0.3716036827764779, 0.3644534597330004, 0.3679787675353968, 0.36733387173893295, 0.3783136528229045, 0.36596420574411054, 0.359515861094555, 0.37072097698104717];69.7822432518005;[PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')]
TCN_1221;{'nb_filters': 128, 'kernel_size': 6, 'nb_stacks': 2, 'dilations': [1, 5, 7, 14], 'dropout_rate': 0};48;168;64;25;543.97876;23.323353;0.13917992;15.640745;0.44715506;-91172420;91172420;0.42945638;58.4903061389923;0.47940677;0.95207673;4274049000;1.4197292;9.625122;0.628169398034893;28.300106;155.795097824926;29639130412.4008;192.59392;13.877821;0.08003172;9.656667;0.3404285;-209857100;219061540;0.34794748;49.0113466978073;0.3691522;0.7441315;5291948000;1.0694087;5.8270907;0.481977050182106;22.41592;102.298995630662;36765961618.0582;[2.19564581773868, 0.47675892264879494, 0.4200242647925311, 0.3858716749049749, 0.3611406525607946, 0.33962988488384915, 0.32671186148909714, 0.31795981849321064, 0.31065555083597224, 0.3025756050756879, 0.29799950656396623, 0.29243079498322466, 0.2899557385413751, 0.2852264349255601, 0.2847464182913233, 0.2788036590610994, 0.275440684371618, 0.27143092153350373, 0.27089538956137793, 0.26574527789060864, 0.2654804716542697, 0.2589129594947761, 0.2548723750176222, 0.2521784034578483, 0.2475415333420986];[0.634325928220125, 0.5538190956984725, 0.5017977546308642, 0.4727615563668937, 0.4400038922501502, 0.4262343547611593, 0.4103314252657311, 0.40851116013304095, 0.3984187777354338, 0.4004917239474359, 0.3836997374195919, 0.383513585986378, 0.39961698846282245, 0.3781891250721762, 0.3827682001011394, 0.39108282271946704, 0.3846714452048328, 0.3743638624654752, 0.37233854872044003, 0.38175407720503407, 0.3786821047836375, 0.37433531267620695, 0.379778245342112, 0.38310330465575243, 0.3859124269997962];101.816592693329;[PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')]
TCN_1254;{'nb_filters': 128, 'kernel_size': 6, 'nb_stacks': 4, 'dilations': [1, 5, 7], 'dropout_rate': 0};48;168;64;25;586.398;24.215656;0.14450465;16.794037;0.48012665;-104075340;104271810;0.45588535;61.6043627262116;0.504378;1.0222794;5142999600;1.474045;11.802545;0.674488319998521;34.155697;173.593664694016;35662637321.4041;212.22278;14.567868;0.08401114;10.290712;0.36278066;-276828060;277877380;0.36324972;50.2422034740448;0.38063303;0.79299027;6276675000;1.1225829;5.7462063;0.513623119177317;22.193914;114.468479783082;43626220124.6783;[17.616463314377658, 0.6670594056026112, 0.5612382119339403, 0.5177313799852477, 0.4896032386168715, 0.4653935553889954, 0.4467799007120346, 0.4322333507880446, 0.4183309353773951, 0.4099433765745556, 0.4001232537279702, 0.3939639753601717, 0.3856940391628144, 0.3778888183712819, 0.3740812125489625, 0.367224645909488, 0.3606706578613591, 0.3541654089314356, 0.3485031351183834, 0.34310468627651114, 0.33794387946842136, 0.33257675479803545, 0.32895435549064295, 0.3206249070041171, 0.31697596284891044];[0.9705386618587458, 0.7295407257347464, 0.6661976063362905, 0.6294592351556938, 0.6065925758018672, 0.5759442312138103, 0.5550035048868055, 0.5417097171890402, 0.5241039061100683, 0.5263383043146579, 0.5051745953403901, 0.5022104212613864, 0.49391528936190027, 0.48311607748548563, 0.47319837179139396, 0.47770566082446375, 0.4677308650217324, 0.4675209302211476, 0.46683476043638783, 0.44428188388592726, 0.46003668971150835, 0.4398301327339957, 0.42785554567230083, 0.4265323526391359, 0.4112447840031062];135.405252695084;[PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')]
LSTM_0;{'num_stack_layers': 1, 'units': 32, 'dropout': 0};48;168;64;25;738.7445;27.179855;0.16219324;17.741991;0.50722784;-80914120;80914120;0.45536363;59.5114290714264;0.4970774;1.0799829;3766236400;1.6544805;6.5371737;0.712560369986424;33.200935;198.286258934324;26117866134.5183;321.95416;17.94308;0.103475586;11.512965;0.40586898;-270311940;270311940;0.37102848;48.5375434160233;0.3916825;0.8871757;5685364000;1.3826729;7.481539;0.574627349808624;25.168583;137.861943599232;39534291052.2147;[0.6041508299442286, 0.5449212394277395, 0.491422204583778, 0.45433516925018724, 0.4363677191369244, 0.4218534089370386, 0.4107474768962119, 0.4018891234701177, 0.396923754886407, 0.39381079377499006, 0.3889300789863959, 0.3854391172229893, 0.38189684038869903, 0.3806047083281235, 0.3761902183329399, 0.3751429356590738, 0.3716319225491568, 0.3698073056898353, 0.36863779839132643, 0.3665731139261675, 0.36505686471543686, 0.3641065249945727, 0.3596474877235044, 0.35324229905546345, 0.3495975449874348];[0.6843728233720655, 0.6454193954155824, 0.5854853313659953, 0.5567979043889268, 0.5379934277489921, 0.524995861487968, 0.5133842062727313, 0.5054716467857361, 0.5015441290686063, 0.49478657613290805, 0.49087270481564177, 0.4861626098646182, 0.4804056777018253, 0.478192483431825, 0.47606078737249996, 0.47221906274278586, 0.4694075993845396, 0.46684388496051327, 0.46595013587274287, 0.4644898268106942, 0.4661067451272055, 0.4594340675345091, 0.4757193393796404, 0.45824375999308076, 0.4599985413462202];30.1256294250488;[PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')]
LSTM_1;{'num_stack_layers': 1, 'units': 64, 'dropout': 0};48;168;64;25;674.23047;25.965948;0.15494935;17.056713;0.48763633;-60938548;60938548;0.45399493;60.7816457748413;0.5004431;1.0382689;2818833700;1.5805881;9.431814;0.685038051258098;26.577765;182.232778431618;19548045679.9959;247.63869;15.73654;0.09075073;10.438937;0.36800605;-208235490;208235490;0.35974097;48.4919995069504;0.39360172;0.8044123;4480622600;1.2126393;5.6358547;0.521021197066795;21.26969;111.935086612838;31152215212.569;[0.5836142972023944, 0.4820876336350458, 0.43613095221727277, 0.4221634138178067, 0.40032490066420484, 0.4002606154751862, 0.3911568073136787, 0.38758792988824337, 0.37945485964540315, 0.37546123443138474, 0.3684912630048601, 0.38329108549091084, 0.39157937026557427, 0.35620629243350843, 0.3497311258063299, 0.3449405336969733, 0.33851931225705906, 0.33594447402426153, 0.3341713541037062, 0.3315066562173504, 0.32730801682590177, 0.3258007355868044, 0.32376036269083464, 0.32319668521589046, 0.3217402247292976];[0.6546871912813632, 0.5645942069659723, 0.5349663418030071, 0.5184342685703919, 0.5023708778007008, 0.49160917145069516, 0.48519597404471065, 0.48003208303005895, 0.47168438122651285, 0.46391970866194393, 0.46515138377653104, 0.5398622793014919, 0.4598373756787487, 0.44906055119550115, 0.4447453623620149, 0.4436719623681541, 0.43553332329910494, 0.4561101794242859, 0.43121577228341146, 0.4319673280849635, 0.4218552948158478, 0.4268147711441896, 0.42600190583790576, 0.4194468499344086, 0.41723212794722797];32.2045674324036;[PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')]
